movimiento_id,buque_id,matricula,radar_id,muelle,tipo_carga,origen,fecha_ingreso,hora_ingreso,fecha_egreso,hora_egreso,tonelaje_declarado,velocidad_ingreso,velocidad_maxima_muelle,estado_despacho,timestamp_ingreso,timestamp_egreso,duracion_horas,exceso_velocidad_real,exceso_velocidad
MOV-01469,B-029,ZIM-NORTE,R-04,MUELLE-B,TRIGO,VALPARAISO,2020-06-11,17:32,2020-06-14,13:51,6419.97,13.7,12,PENDIENTE,2020-06-11 17:32:00,2020-06-14 13:51:00,68.31666666666666,1.6999999999999993,1.0999999999999979
MOV-01473,B-016,MAERSK-LIMA,R-04,MUELLE-A,GRANOS,BUENOS AIRES,2020-12-31,02:21,2021-01-01,02:47,7107.14,14.9,10,RECHAZADO,2020-12-31 02:21:00,2021-01-01 02:47:00,24.433333333333334,4.9,4.4
MOV-01474,B-009,ONE-PARANA,R-03,MUELLE-C,CONTENEDORES,VALPARAISO,2024-06-07,12:03,2024-06-09,20:55,4669.75,12.1,10,EN_REVISION,2024-06-07 12:03:00,2024-06-09 20:55:00,56.86666666666667,2.0999999999999996,1.5999999999999996
MOV-01475,B-003,MAERSK-LIMA,R-02,MUELLE-D,GRANOS,SHANGHAI,2022-05-27,23:21,2022-05-30,14:33,4770.51,16.2,15,RECHAZADO,2022-05-27 23:21:00,2022-05-30 14:33:00,63.2,1.1999999999999993,0.4499999999999993
MOV-01476,B-040,YANGESTE,R-04,MUELLE-F,MINERALES,VALPARAISO,2023-01-06,00:18,2023-01-07,08:26,4668.95,13.9,10,RECHAZADO,2023-01-06 00:18:00,2023-01-07 08:26:00,32.13333333333333,3.9000000000000004,3.4000000000000004
MOV-01477,B-040,MAERSK-PAMPAS,R-05,MUELLE-F,SOJA,ROTTERDAM,2022-08-22,04:52,2022-08-23,00:00,3921.24,11.5,10,PENDIENTE,2022-08-22 04:52:00,2022-08-23 00:00:00,19.133333333333333,1.5,1.0
MOV-01483,B-034,HAPAG-SUR,R-08,MUELLE-E,TRIGO,VALPARAISO,2020-07-11,22:27,2020-07-14,20:06,6585.96,17.1,12,RECHAZADO,2020-07-11 22:27:00,2020-07-14 20:06:00,69.65,5.100000000000001,4.5
MOV-01484,B-022,MAERSK-LIMA,R-07,MUELLE-F,MAIZ,SANTA FE,2022-02-12,04:28,2022-02-14,07:03,4149.47,15.0,10,EN_REVISION,2022-02-12 04:28:00,2022-02-14 07:03:00,50.583333333333336,5.0,4.5
MOV-01486,B-022,ONE-PLATA,R-01,MUELLE-D,CONTENEDORES,ROTTERDAM,2021-04-07,17:42,2021-04-09,23:42,3585.2,11.2,10,EN_REVISION,2021-04-07 17:42:00,2021-04-09 23:42:00,54.0,1.1999999999999993,0.6999999999999993
MOV-01487,B-001,ONE-PARANA,R-06,MUELLE-B,HARINA,BUENOS AIRES,2022-04-14,03:51,2022-04-15,16:29,2995.13,14.6,12,RECHAZADO,2022-04-14 03:51:00,2022-04-15 16:29:00,36.63333333333333,2.5999999999999996,1.9999999999999982
MOV-01493,B-032,EVERGREEN-02,R-04,MUELLE-A,MAIZ,ROTTERDAM,2024-04-01,01:50,2024-04-02,12:00,4781.9,15.9,15,DESPACHADO,2024-04-01 01:50:00,2024-04-02 12:00:00,34.166666666666664,0.9000000000000004,0.15000000000000036
